"","id","name","timestamps","date","time","fix","lat","long","zone","northing","easting","hdop","satellites"
"3219","F737870","Woody","2023-05-20 06:15:07","2023-05-20","06:15","Resolved QFP",58.764564,-93.517458,"15V",6513952,470068,1.1,8
"3220","F737870","Woody","2023-05-20 06:30:07","2023-05-20","06:30","Resolved QFP",58.759568,-93.519016,"15V",6513397,469974,1.1,9
"3221","F737870","Woody","2023-05-20 06:45:05","2023-05-20","06:45","Resolved QFP",58.757811,-93.512199,"15V",6513198,470367,1,8
"3222","F737870","Woody","2023-05-20 07:00:07","2023-05-20","07:00","Resolved QFP",58.759118,-93.508557,"15V",6513342,470579,0.8,11
"3223","F737870","Woody","2023-05-20 07:15:06","2023-05-20","07:15","Resolved QFP",58.758787,-93.503564,"15V",6513303,470867,1,9
"3224","F737870","Woody","2023-05-20 07:30:07","2023-05-20","07:30","Resolved QFP",58.75666,-93.511951,"15V",6513070,470380,1.7,9
"3225","F737870","Woody","2023-05-20 07:45:06","2023-05-20","07:45","Resolved QFP",58.756616,-93.510638,"15V",6513064,470456,1.1,9
"3226","F737870","Woody","2023-05-20 08:00:07","2023-05-20","08:00","Resolved QFP",58.756884,-93.514349,"15V",6513096,470242,0.9,11
"3227","F737870","Woody","2023-05-20 08:15:06","2023-05-20","08:15","Resolved QFP",58.760416,-93.518152,"15V",6513491,470025,1.2,8
"3228","F737870","Woody","2023-05-20 08:30:07","2023-05-20","08:30","Resolved QFP",58.76055,-93.518541,"15V",6513506,470002,1.1,9
"3229","F737870","Woody","2023-05-20 08:45:07","2023-05-20","08:45","Resolved QFP",58.760455,-93.51842,"15V",6513495,470009,0.9,11
"3230","F737870","Woody","2023-05-20 09:00:06","2023-05-20","09:00","Resolved QFP",58.760445,-93.518093,"15V",6513494,470028,1.4,10
"3231","F737870","Woody","2023-05-20 09:15:07","2023-05-20","09:15","Resolved QFP",58.762266,-93.516136,"15V",6513696,470143,1.5,9
"3232","F737870","Woody","2023-05-20 09:30:08","2023-05-20","09:30","Resolved QFP",58.769613,-93.525582,"15V",6514518,469603,1.7,8
"3233","F737870","Woody","2023-05-20 09:45:13","2023-05-20","09:45","Resolved QFP",58.76974,-93.525262,"15V",6514532,469621,1.8,7
"3234","F737870","Woody","2023-05-20 10:00:17","2023-05-20","10:00","Resolved QFP",58.769945,-93.525459,"15V",6514555,469610,1.8,7
"3235","F737870","Woody","2023-05-20 10:15:15","2023-05-20","10:15","Resolved QFP",58.769937,-93.525391,"15V",6514554,469614,1.6,8
"3236","F737870","Woody","2023-05-20 10:30:08","2023-05-20","10:30","Resolved QFP",58.769916,-93.525392,"15V",6514552,469614,1.1,7
"3237","F737870","Woody","2023-05-20 10:45:07","2023-05-20","10:45","Resolved QFP",58.769941,-93.525526,"15V",6514554,469606,1.5,7
"3238","F737870","Woody","2023-05-20 11:00:12","2023-05-20","11:00","Resolved QFP",58.769916,-93.525507,"15V",6514552,469607,0.9,8
"3239","F737870","Woody","2023-05-20 11:15:10","2023-05-20","11:15","Resolved QFP",58.769918,-93.525561,"15V",6514552,469604,1.3,7
"3240","F737870","Woody","2023-05-20 11:30:15","2023-05-20","11:30","Resolved QFP",58.769901,-93.525524,"15V",6514550,469606,1.1,8
"3241","F737870","Woody","2023-05-21 18:00:17","2023-05-21","18:00","Resolved QFP",58.761509,-93.537609,"15V",6513621,468900,2.3,7
"3242","F737870","Woody","2023-05-21 18:15:12","2023-05-21","18:15","Resolved QFP",58.761531,-93.537385,"15V",6513624,468913,3.6,6
"3243","F737870","Woody","2023-05-21 18:30:07","2023-05-21","18:30","Resolved QFP",58.761522,-93.537185,"15V",6513622,468925,1.7,7
"3244","F737870","Woody","2023-05-21 18:45:05","2023-05-21","18:45","Resolved QFP",58.761573,-93.537106,"15V",6513628,468929,1.3,9
"3245","F737870","Woody","2023-05-21 19:00:11","2023-05-21","19:00","Resolved QFP",58.761561,-93.537145,"15V",6513627,468927,1.5,9
"3246","F737870","Woody","2023-05-21 19:15:07","2023-05-21","19:15","Resolved QFP",58.761596,-93.537079,"15V",6513631,468931,1.2,9
"3247","F737870","Woody","2023-05-21 19:30:10","2023-05-21","19:30","Resolved QFP",58.761589,-93.537061,"15V",6513630,468932,1.5,8
"3248","F737870","Woody","2023-05-21 19:45:13","2023-05-21","19:45","Resolved QFP",58.761679,-93.537045,"15V",6513640,468933,1.7,7
"3249","F737870","Woody","2023-05-21 20:00:09","2023-05-21","20:00","Resolved QFP",58.761645,-93.537023,"15V",6513636,468934,1.3,8
"3250","F737870","Woody","2023-05-21 20:15:08","2023-05-21","20:15","Resolved QFP",58.761662,-93.537026,"15V",6513638,468934,1.7,8
"3251","F737870","Woody","2023-05-21 20:30:07","2023-05-21","20:30","Resolved QFP",58.761619,-93.53711,"15V",6513633,468929,1.3,7
"3252","F737870","Woody","2023-05-21 20:45:08","2023-05-21","20:45","Resolved QFP",58.761668,-93.537029,"15V",6513639,468934,1.3,8
"3253","F737870","Woody","2023-05-21 21:00:18","2023-05-21","21:00","Resolved QFP",58.761669,-93.537013,"15V",6513639,468935,2.8,6
"3254","F737870","Woody","2023-05-21 21:15:25","2023-05-21","21:15","Resolved QFP",58.761647,-93.536896,"15V",6513636,468941,5.5,6
"3255","F737870","Woody","2023-05-21 21:30:17","2023-05-21","21:30","Resolved QFP",58.761469,-93.537175,"15V",6513617,468925,3.5,6
"3256","F737870","Woody","2023-05-21 21:45:07","2023-05-21","21:45","Resolved QFP",58.7616,-93.536991,"15V",6513631,468936,1.8,7
"3257","F737870","Woody","2023-05-21 22:00:26","2023-05-21","22:00","Resolved QFP",58.761647,-93.53707,"15V",6513636,468931,5.4,5
"3258","F737870","Woody","2023-05-21 22:15:25","2023-05-21","22:15","Resolved QFP",58.761782,-93.536785,"15V",6513651,468948,1.6,7
"3259","F737870","Woody","2023-05-21 22:30:25","2023-05-21","22:30","Resolved QFP",58.76166,-93.537078,"15V",6513638,468931,1.1,8
"3260","F737870","Woody","2023-05-21 22:45:07","2023-05-21","22:45","Resolved QFP",58.761644,-93.537021,"15V",6513636,468934,1.3,7
"3261","F737870","Woody","2023-05-21 23:00:07","2023-05-21","23:00","Resolved QFP",58.761647,-93.537038,"15V",6513636,468933,1,8
"3262","F737870","Woody","2023-05-21 23:15:05","2023-05-21","23:15","Resolved QFP",58.76167,-93.537053,"15V",6513639,468932,1,9
"3263","F737870","Woody","2023-05-21 23:30:11","2023-05-21","23:30","Resolved QFP",58.761662,-93.537096,"15V",6513638,468930,1.6,6
"3264","F737870","Woody","2023-05-21 23:45:06","2023-05-21","23:45","Resolved QFP",58.761681,-93.537033,"15V",6513640,468933,1.5,7
"3265","F737870","Woody","2023-05-22 12:00:24","2023-05-22","12:00","Resolved QFP",58.769392,-93.523436,"15V",6514492,469727,11.5,5
"3266","F737870","Woody","2023-05-22 12:30:14","2023-05-22","12:30","Resolved QFP",58.768324,-93.524344,"15V",6514374,469673,1.8,7
"3267","F737870","Woody","2023-05-22 13:00:09","2023-05-22","13:00","Resolved QFP",58.768291,-93.524269,"15V",6514370,469678,1.9,6
"3268","F737870","Woody","2023-05-22 13:15:09","2023-05-22","13:15","Resolved QFP",58.768316,-93.524336,"15V",6514373,469674,1.2,8
"3269","F737870","Woody","2023-05-22 13:45:12","2023-05-22","13:45","Resolved QFP",58.768339,-93.524808,"15V",6514376,469646,5.2,6
"3270","F737870","Woody","2023-05-22 14:00:12","2023-05-22","14:00","Resolved QFP",58.768368,-93.52427,"15V",6514379,469678,1.8,7
"3271","F737870","Woody","2023-05-22 14:15:09","2023-05-22","14:15","Resolved QFP",58.768385,-93.524496,"15V",6514381,469665,2.1,7
"3272","F737870","Woody","2023-05-22 14:30:11","2023-05-22","14:30","Resolved QFP",58.768386,-93.524506,"15V",6514381,469664,1.5,9
"3273","F737870","Woody","2023-05-22 14:45:23","2023-05-22","14:45","Resolved QFP",58.768379,-93.524576,"15V",6514380,469660,1.5,6
"3274","F737870","Woody","2023-05-22 15:00:24","2023-05-22","15:00","Resolved QFP",58.768401,-93.52457,"15V",6514383,469660,2.4,6
"3275","F737870","Woody","2023-05-22 15:15:14","2023-05-22","15:15","Resolved QFP",58.768309,-93.524468,"15V",6514372,469666,3.2,6
"3276","F737870","Woody","2023-05-22 16:15:09","2023-05-22","16:15","Resolved QFP",58.768265,-93.524352,"15V",6514367,469673,1.2,8
"3277","F737870","Woody","2023-05-22 16:45:11","2023-05-22","16:45","Resolved QFP",58.768267,-93.524352,"15V",6514368,469673,1.8,6
"3278","F737870","Woody","2023-05-22 17:00:20","2023-05-22","17:00","Resolved QFP",58.768319,-93.524331,"15V",6514373,469674,1.6,7
"3279","F737870","Woody","2023-05-22 17:30:25","2023-05-22","17:30","Resolved QFP",58.768241,-93.524337,"15V",6514365,469674,1.3,7
"3280","F737870","Woody","2023-05-22 17:45:25","2023-05-22","17:45","Resolved QFP",58.768107,-93.525114,"15V",6514350,469629,5,6
"3281","F737870","Woody","2023-05-23 00:00:08","2023-05-23","00:00","Resolved QFP",58.769255,-93.526493,"15V",6514479,469550,1.9,8
"3282","F737870","Woody","2023-05-23 00:15:06","2023-05-23","00:15","Resolved QFP",58.769193,-93.526666,"15V",6514472,469540,3.3,7
"3283","F737870","Woody","2023-05-23 00:30:08","2023-05-23","00:30","Resolved QFP",58.769277,-93.526537,"15V",6514481,469547,2.1,8
"3284","F737870","Woody","2023-05-23 00:45:08","2023-05-23","00:45","Resolved QFP",58.772019,-93.528318,"15V",6514787,469447,1.7,7
"3285","F737870","Woody","2023-05-23 01:00:08","2023-05-23","01:00","Resolved QFP",58.777369,-93.530544,"15V",6515384,469323,1.3,7
"3286","F737870","Woody","2023-05-23 01:15:07","2023-05-23","01:15","Resolved QFP",58.777312,-93.530554,"15V",6515377,469322,1.9,7
"3287","F737870","Woody","2023-05-23 01:30:15","2023-05-23","01:30","Resolved QFP",58.777359,-93.530552,"15V",6515383,469322,2.2,7
"3288","F737870","Woody","2023-05-23 01:45:06","2023-05-23","01:45","Resolved QFP",58.777299,-93.530631,"15V",6515376,469318,1.1,9
"3289","F737870","Woody","2023-05-23 02:00:06","2023-05-23","02:00","Resolved QFP",58.777239,-93.52504,"15V",6515367,469641,2,7
"3290","F737870","Woody","2023-05-23 02:15:09","2023-05-23","02:15","Resolved QFP",58.773693,-93.505076,"15V",6514963,470792,1.2,9
"3291","F737870","Woody","2023-05-23 02:30:08","2023-05-23","02:30","Resolved QFP",58.770311,-93.490913,"15V",6514580,471608,1,10
"3292","F737870","Woody","2023-05-23 02:45:13","2023-05-23","02:45","Resolved QFP",58.76617,-93.482763,"15V",6514116,472076,1,11
"3293","F737870","Woody","2023-05-23 03:00:08","2023-05-23","03:00","Resolved QFP",58.7644,-93.487195,"15V",6513921,471819,1.6,8
"3294","F737870","Woody","2023-05-23 03:15:08","2023-05-23","03:15","Resolved QFP",58.757954,-93.477417,"15V",6513199,472379,1.1,8
"3295","F737870","Woody","2023-05-23 03:30:06","2023-05-23","03:30","Resolved QFP",58.754703,-93.471334,"15V",6512834,472729,1,9
"3296","F737870","Woody","2023-05-23 03:45:06","2023-05-23","03:45","Resolved QFP",58.750561,-93.463366,"15V",6512370,473186,0.9,10
"3297","F737870","Woody","2023-05-23 04:00:05","2023-05-23","04:00","Resolved QFP",58.752049,-93.46621,"15V",6512537,473023,1,9
"3298","F737870","Woody","2023-05-23 04:15:09","2023-05-23","04:15","Resolved QFP",58.759867,-93.477792,"15V",6513412,472359,0.9,11
"3299","F737870","Woody","2023-05-23 04:30:06","2023-05-23","04:30","Resolved QFP",58.765729,-93.493063,"15V",6514071,471480,0.8,11
"3300","F737870","Woody","2023-05-23 04:45:07","2023-05-23","04:45","Resolved QFP",58.768955,-93.500384,"15V",6514434,471060,1,10
"3301","F737870","Woody","2023-05-23 05:00:07","2023-05-23","05:00","Resolved QFP",58.772301,-93.518713,"15V",6514814,470002,0.9,9
"3302","F737870","Woody","2023-05-23 05:15:05","2023-05-23","05:15","Resolved QFP",58.764578,-93.522668,"15V",6513956,469767,0.8,11
"3303","F737870","Woody","2023-05-23 05:30:07","2023-05-23","05:30","Resolved QFP",58.75818,-93.531815,"15V",6513248,469232,1.4,9
"3304","F737870","Woody","2023-05-23 05:45:06","2023-05-23","05:45","Resolved QFP",58.754703,-93.542207,"15V",6512865,468628,1,10
"3305","F737870","Woody","2023-05-24 06:00:07","2023-05-24","06:00","Resolved QFP",58.760182,-93.535939,"15V",6513473,468995,2,8
"3306","F737870","Woody","2023-05-24 06:15:08","2023-05-24","06:15","Resolved QFP",58.760229,-93.531738,"15V",6513476,469239,2.2,6
"3307","F737870","Woody","2023-05-24 06:30:06","2023-05-24","06:30","Resolved QFP",58.76258,-93.521567,"15V",6513733,469829,1,9
"3308","F737870","Woody","2023-05-24 06:45:08","2023-05-24","06:45","Resolved QFP",58.760514,-93.509661,"15V",6513498,470516,1.3,8
"3309","F737870","Woody","2023-05-24 07:00:06","2023-05-24","07:00","Resolved QFP",58.757366,-93.499487,"15V",6513143,471102,1.3,10
"3310","F737870","Woody","2023-05-24 07:15:06","2023-05-24","07:15","Resolved QFP",58.755474,-93.497386,"15V",6512931,471222,0.9,10
"3311","F737870","Woody","2023-05-24 07:30:07","2023-05-24","07:30","Resolved QFP",58.752723,-93.493798,"15V",6512623,471427,1.2,8
"3312","F737870","Woody","2023-05-24 07:45:06","2023-05-24","07:45","Resolved QFP",58.750009,-93.490223,"15V",6512320,471632,1,10
"3313","F737870","Woody","2023-05-24 08:00:07","2023-05-24","08:00","Resolved QFP",58.749258,-93.487073,"15V",6512235,471814,1.2,8
"3314","F737870","Woody","2023-05-24 08:15:06","2023-05-24","08:15","Resolved QFP",58.748066,-93.484374,"15V",6512101,471969,1.2,8
"3315","F737870","Woody","2023-05-24 08:30:09","2023-05-24","08:30","Resolved QFP",58.750958,-93.488738,"15V",6512425,471719,1,10
"3316","F737870","Woody","2023-05-24 08:45:06","2023-05-24","08:45","Resolved QFP",58.755791,-93.496853,"15V",6512966,471253,1.3,8
"3317","F737870","Woody","2023-05-24 09:00:07","2023-05-24","09:00","Resolved QFP",58.761442,-93.513557,"15V",6513603,470291,0.9,10
"3318","F737870","Woody","2023-05-24 09:15:05","2023-05-24","09:15","Resolved QFP",58.766776,-93.523361,"15V",6514201,469729,1.4,9
"3319","F737870","Woody","2023-05-24 09:30:12","2023-05-24","09:30","Resolved QFP",58.768169,-93.523859,"15V",6514356,469701,1.6,7
"3320","F737870","Woody","2023-05-24 09:45:09","2023-05-24","09:45","Resolved QFP",58.768179,-93.523958,"15V",6514358,469696,1.4,8
"3321","F737870","Woody","2023-05-24 10:00:06","2023-05-24","10:00","Resolved QFP",58.768209,-93.523869,"15V",6514361,469701,1.6,8
"3322","F737870","Woody","2023-05-24 10:15:11","2023-05-24","10:15","Resolved QFP",58.768152,-93.523801,"15V",6514354,469705,1.7,7
"3323","F737870","Woody","2023-05-24 10:30:05","2023-05-24","10:30","Resolved QFP",58.768146,-93.523899,"15V",6514354,469699,1,10
"3324","F737870","Woody","2023-05-24 10:45:09","2023-05-24","10:45","Resolved QFP",58.768161,-93.523891,"15V",6514356,469699,1.1,8
"3325","F737870","Woody","2023-05-24 11:00:10","2023-05-24","11:00","Resolved QFP",58.768187,-93.523839,"15V",6514358,469702,1.1,7
"3326","F737870","Woody","2023-05-24 11:15:07","2023-05-24","11:15","Resolved QFP",58.768184,-93.52389,"15V",6514358,469699,1.3,7
"3327","F737870","Woody","2023-05-24 11:30:05","2023-05-24","11:30","Resolved QFP",58.768147,-93.523884,"15V",6514354,469700,1,8
"3328","F737870","Woody","2023-05-24 11:45:09","2023-05-24","11:45","Resolved QFP",58.768177,-93.52377,"15V",6514357,469706,4.1,7
"3329","F737870","Woody","2023-05-25 18:00:08","2023-05-25","18:00","Resolved QFP",58.768011,-93.508546,"15V",6514332,470587,1.6,8
"3330","F737870","Woody","2023-05-25 18:15:11","2023-05-25","18:15","Resolved QFP",58.768017,-93.508479,"15V",6514333,470591,1.5,8
"3331","F737870","Woody","2023-05-25 18:30:17","2023-05-25","18:30","Resolved QFP",58.767994,-93.508509,"15V",6514330,470589,2.4,6
"3332","F737870","Woody","2023-05-25 18:45:07","2023-05-25","18:45","Resolved QFP",58.768019,-93.508431,"15V",6514333,470593,1.3,9
"3333","F737870","Woody","2023-05-25 19:00:06","2023-05-25","19:00","Resolved QFP",58.768016,-93.508459,"15V",6514333,470592,1,8
"3334","F737870","Woody","2023-05-25 19:15:08","2023-05-25","19:15","Resolved QFP",58.768021,-93.508478,"15V",6514333,470591,0.9,10
"3335","F737870","Woody","2023-05-25 19:30:06","2023-05-25","19:30","Resolved QFP",58.768033,-93.508433,"15V",6514334,470593,0.9,10
"3336","F737870","Woody","2023-05-25 19:45:08","2023-05-25","19:45","Resolved QFP",58.768024,-93.508437,"15V",6514333,470593,1.1,8
"3337","F737870","Woody","2023-05-25 20:00:07","2023-05-25","20:00","Resolved QFP",58.767981,-93.508176,"15V",6514328,470608,1,9
"3338","F737870","Woody","2023-05-25 20:15:07","2023-05-25","20:15","Resolved QFP",58.767967,-93.508172,"15V",6514327,470608,0.9,10
"3339","F737870","Woody","2023-05-25 20:30:11","2023-05-25","20:30","Resolved QFP",58.768003,-93.508125,"15V",6514331,470611,1.2,9
"3340","F737870","Woody","2023-05-25 20:45:06","2023-05-25","20:45","Resolved QFP",58.768,-93.508182,"15V",6514331,470608,0.9,10
"3341","F737870","Woody","2023-05-25 21:00:09","2023-05-25","21:00","Resolved QFP",58.767981,-93.508133,"15V",6514328,470611,0.9,8
"3342","F737870","Woody","2023-05-25 21:15:07","2023-05-25","21:15","Resolved QFP",58.767945,-93.50817,"15V",6514324,470608,1.2,8
"3343","F737870","Woody","2023-05-25 21:30:07","2023-05-25","21:30","Resolved QFP",58.76795,-93.508124,"15V",6514325,470611,1.1,10
"3344","F737870","Woody","2023-05-25 21:45:07","2023-05-25","21:45","Resolved QFP",58.768004,-93.50811,"15V",6514331,470612,1.2,8
"3345","F737870","Woody","2023-05-25 22:00:06","2023-05-25","22:00","Resolved QFP",58.768037,-93.508102,"15V",6514335,470612,0.8,11
"3346","F737870","Woody","2023-05-25 22:15:07","2023-05-25","22:15","Resolved QFP",58.768008,-93.508138,"15V",6514331,470610,1,9
"3347","F737870","Woody","2023-05-25 22:30:06","2023-05-25","22:30","Resolved QFP",58.767995,-93.508146,"15V",6514330,470610,0.9,9
"3348","F737870","Woody","2023-05-25 22:45:07","2023-05-25","22:45","Resolved QFP",58.768003,-93.508138,"15V",6514331,470610,1,9
"3349","F737870","Woody","2023-05-25 23:00:06","2023-05-25","23:00","Resolved QFP",58.767985,-93.508179,"15V",6514329,470608,1.3,8
"3350","F737870","Woody","2023-05-25 23:15:08","2023-05-25","23:15","Resolved QFP",58.767955,-93.508155,"15V",6514326,470609,1.6,7
"3351","F737870","Woody","2023-05-25 23:30:08","2023-05-25","23:30","Resolved QFP",58.768006,-93.508125,"15V",6514331,470611,1.3,8
"3352","F737870","Woody","2023-05-25 23:45:07","2023-05-25","23:45","Resolved QFP",58.768014,-93.508129,"15V",6514332,470611,1,10
"3353","F737870","Woody","2023-05-26 12:00:07","2023-05-26","12:00","Resolved QFP",58.768281,-93.528121,"15V",6514371,469455,2.3,7
"3354","F737870","Woody","2023-05-26 12:15:06","2023-05-26","12:15","Resolved QFP",58.768264,-93.528115,"15V",6514369,469455,1.5,9
"3355","F737870","Woody","2023-05-26 12:30:08","2023-05-26","12:30","Resolved QFP",58.768322,-93.528096,"15V",6514375,469456,1.2,8
"3356","F737870","Woody","2023-05-26 12:45:05","2023-05-26","12:45","Resolved QFP",58.768286,-93.528116,"15V",6514371,469455,1,10
"3357","F737870","Woody","2023-05-26 13:00:16","2023-05-26","13:00","Resolved QFP",58.768184,-93.528039,"15V",6514360,469459,1.1,8
"3358","F737870","Woody","2023-05-26 13:15:14","2023-05-26","13:15","Resolved QFP",58.768322,-93.528105,"15V",6514375,469456,1.9,7
"3359","F737870","Woody","2023-05-26 13:30:09","2023-05-26","13:30","Resolved QFP",58.768359,-93.527957,"15V",6514379,469464,1.9,7
"3360","F737870","Woody","2023-05-26 13:45:09","2023-05-26","13:45","Resolved QFP",58.768334,-93.528071,"15V",6514377,469458,1.8,7
"3361","F737870","Woody","2023-05-26 14:00:09","2023-05-26","14:00","Resolved QFP",58.76835,-93.527984,"15V",6514378,469463,1,11
"3362","F737870","Woody","2023-05-26 14:15:09","2023-05-26","14:15","Resolved QFP",58.768342,-93.527937,"15V",6514378,469466,1.3,8
"3363","F737870","Woody","2023-05-26 14:30:10","2023-05-26","14:30","Resolved QFP",58.768239,-93.527913,"15V",6514366,469467,2.2,8
"3364","F737870","Woody","2023-05-26 14:45:07","2023-05-26","14:45","Resolved QFP",58.768291,-93.527992,"15V",6514372,469462,1.3,8
"3365","F737870","Woody","2023-05-26 15:00:14","2023-05-26","15:00","Resolved QFP",58.768252,-93.528052,"15V",6514368,469459,3.5,6
"3366","F737870","Woody","2023-05-26 15:30:06","2023-05-26","15:30","Resolved QFP",58.768213,-93.528284,"15V",6514363,469445,1.2,9
"3367","F737870","Woody","2023-05-26 16:45:06","2023-05-26","16:45","Resolved QFP",58.768163,-93.528225,"15V",6514358,469449,1,9
"3368","F737870","Woody","2023-05-26 17:00:05","2023-05-26","17:00","Resolved QFP",58.768143,-93.52824,"15V",6514356,469448,1.2,8
"3369","F737870","Woody","2023-05-26 17:15:07","2023-05-26","17:15","Resolved QFP",58.768131,-93.528204,"15V",6514354,469450,1.1,9
"3370","F737870","Woody","2023-05-26 17:30:09","2023-05-26","17:30","Resolved QFP",58.768149,-93.528232,"15V",6514356,469448,1.4,8
"3371","F737870","Woody","2023-05-27 00:00:06","2023-05-27","00:00","Resolved QFP",58.766122,-93.522614,"15V",6514128,469771,1.6,8
"3372","F737870","Woody","2023-05-27 00:15:06","2023-05-27","00:15","Resolved QFP",58.758514,-93.52033,"15V",6513280,469897,1.2,11
"3373","F737870","Woody","2023-05-27 00:30:05","2023-05-27","00:30","Resolved QFP",58.75371,-93.525668,"15V",6512747,469584,1.5,9
"3374","F737870","Woody","2023-05-27 00:45:07","2023-05-27","00:45","Resolved QFP",58.752771,-93.543301,"15V",6512651,468563,0.9,9
"3375","F737870","Woody","2023-05-27 01:00:06","2023-05-27","01:00","Resolved QFP",58.754361,-93.549095,"15V",6512831,468229,1.1,9
"3376","F737870","Woody","2023-05-27 01:15:06","2023-05-27","01:15","Resolved QFP",58.754335,-93.549145,"15V",6512828,468226,0.9,9
"3377","F737870","Woody","2023-05-27 01:30:05","2023-05-27","01:30","Resolved QFP",58.755269,-93.548511,"15V",6512931,468264,0.9,10
"3378","F737870","Woody","2023-05-27 01:45:06","2023-05-27","01:45","Resolved QFP",58.756133,-93.547424,"15V",6513027,468327,0.9,9
"3379","F737870","Woody","2023-05-27 02:00:07","2023-05-27","02:00","Resolved QFP",58.756118,-93.54742,"15V",6513025,468328,1.1,8
"3380","F737870","Woody","2023-05-27 02:15:06","2023-05-27","02:15","Resolved QFP",58.756093,-93.547599,"15V",6513023,468317,1.7,9
"3381","F737870","Woody","2023-05-27 02:30:06","2023-05-27","02:30","Resolved QFP",58.757961,-93.544094,"15V",6513229,468522,1.1,10
"3382","F737870","Woody","2023-05-27 02:45:11","2023-05-27","02:45","Resolved QFP",58.759633,-93.539393,"15V",6513413,468795,1.8,8
"3383","F737870","Woody","2023-05-27 03:00:06","2023-05-27","03:00","Resolved QFP",58.761253,-93.537564,"15V",6513593,468902,1.1,9
"3384","F737870","Woody","2023-05-27 03:15:04","2023-05-27","03:15","Resolved QFP",58.766993,-93.531697,"15V",6514229,469247,1.8,7
"3385","F737870","Woody","2023-05-27 03:30:07","2023-05-27","03:30","Resolved QFP",58.766628,-93.522354,"15V",6514184,469787,1,9
"3386","F737870","Woody","2023-05-27 03:45:06","2023-05-27","03:45","Resolved QFP",58.768486,-93.510096,"15V",6514386,470498,1.9,6
"3387","F737870","Woody","2023-05-27 04:00:06","2023-05-27","04:00","Resolved QFP",58.769821,-93.488845,"15V",6514525,471728,1,9
"3388","F737870","Woody","2023-05-27 04:15:06","2023-05-27","04:15","Resolved QFP",58.762147,-93.467791,"15V",6513662,472939,1.1,9
"3389","F737870","Woody","2023-05-27 04:30:06","2023-05-27","04:30","Resolved QFP",58.750838,-93.466851,"15V",6512402,472985,1.2,10
"3390","F737870","Woody","2023-05-27 04:45:09","2023-05-27","04:45","Resolved QFP",58.762812,-93.483866,"15V",6513743,472010,0.9,11
"3391","F737870","Woody","2023-05-27 05:00:06","2023-05-27","05:00","Resolved QFP",58.772275,-93.515915,"15V",6514810,470164,2.5,8
"3392","F737870","Woody","2023-05-27 05:15:06","2023-05-27","05:15","Resolved QFP",58.766233,-93.523662,"15V",6514141,469711,1,10
"3393","F737870","Woody","2023-05-27 05:30:05","2023-05-27","05:30","Resolved QFP",58.758197,-93.530854,"15V",6513249,469288,1.1,11
"3394","F737870","Woody","2023-05-27 05:45:06","2023-05-27","05:45","Resolved QFP",58.75635,-93.536858,"15V",6513046,468939,1.3,9
"3395","F737870","Woody","2023-05-28 06:00:06","2023-05-28","06:00","Resolved QFP",58.753135,-93.505166,"15V",6512674,470770,1.1,9
"3396","F737870","Woody","2023-05-28 06:15:07","2023-05-28","06:15","Resolved QFP",58.755287,-93.504798,"15V",6512914,470793,2.4,7
"3397","F737870","Woody","2023-05-28 06:30:09","2023-05-28","06:30","Resolved QFP",58.754421,-93.510546,"15V",6512820,470460,1.3,9
"3398","F737870","Woody","2023-05-28 06:45:08","2023-05-28","06:45","Resolved QFP",58.755362,-93.508433,"15V",6512924,470583,1.1,10
"3399","F737870","Woody","2023-05-28 07:00:07","2023-05-28","07:00","Resolved QFP",58.758881,-93.51081,"15V",6513316,470448,0.9,9
"3400","F737870","Woody","2023-05-28 07:15:08","2023-05-28","07:15","Resolved QFP",58.760169,-93.502631,"15V",6513456,470922,1.8,6
"3401","F737870","Woody","2023-05-28 07:30:07","2023-05-28","07:30","Resolved QFP",58.758598,-93.49778,"15V",6513279,471202,1.3,7
"3402","F737870","Woody","2023-05-28 07:45:08","2023-05-28","07:45","Resolved QFP",58.758513,-93.4979,"15V",6513270,471195,2,7
"3403","F737870","Woody","2023-05-28 08:00:06","2023-05-28","08:00","Resolved QFP",58.758595,-93.498129,"15V",6513279,471181,1.1,10
"3404","F737870","Woody","2023-05-28 08:15:07","2023-05-28","08:15","Resolved QFP",58.758509,-93.497897,"15V",6513269,471195,1.2,8
"3405","F737870","Woody","2023-05-28 08:30:07","2023-05-28","08:30","Resolved QFP",58.758031,-93.497347,"15V",6513216,471226,0.8,11
"3406","F737870","Woody","2023-05-28 08:45:06","2023-05-28","08:45","Resolved QFP",58.759557,-93.508142,"15V",6513391,470603,1.6,8
"3407","F737870","Woody","2023-05-28 09:00:07","2023-05-28","09:00","Resolved QFP",58.762794,-93.521235,"15V",6513757,469848,1.4,9
"3408","F737870","Woody","2023-05-28 09:15:11","2023-05-28","09:15","Resolved QFP",58.765899,-93.528441,"15V",6514106,469434,1.4,8
"3409","F737870","Woody","2023-05-28 09:30:10","2023-05-28","09:30","Resolved QFP",58.765887,-93.5285,"15V",6514104,469431,1.1,8
"3410","F737870","Woody","2023-05-28 09:45:07","2023-05-28","09:45","Resolved QFP",58.76589,-93.528464,"15V",6514105,469433,1.4,7
"3411","F737870","Woody","2023-05-28 10:00:11","2023-05-28","10:00","Resolved QFP",58.765878,-93.528459,"15V",6514103,469433,1,8
"3412","F737870","Woody","2023-05-28 10:15:09","2023-05-28","10:15","Resolved QFP",58.765881,-93.528477,"15V",6514104,469432,1,8
